AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle,IRSI,DrivingAggressiveness,FuelEfficiencyScore,RoadCategory
-1,0.4476534011253651,49.08923804,"271,9802345","-0,67553711",0.6718776371308016,"15,68627453",76,105,1767,"12,5",17,0.3785016286644951,13.90296555,0.0,0.5,1.0,29.28483359017038,64.78124153024667,3.2939241438426325,Good
"-0,6999512",0.45126350406480625,49.58463402,"264,0164665","0,45035935",0.6652742616033754,"39,2156868",76,109,1793,"20,13999939",17,0.3753257328990228,13.87477589,0.0,0.5,1.0,29.27546721895255,64.66151062672726,3.3334709972561476,Good
"-0,5",0.4584837404046774,50.06126502,"257,3021164","0,9007225",0.6619831223628692,"56,47058868",76,127,1845,"25,23999977",20,0.3800895765472313,13.87772655,0.0,0.5,1.0,29.479047637014787,64.81867451070187,3.3648464267546307,Good
"-0,4000244",0.4729241520021208,50.56791998,"250,586362","1,80143738",0.6487974683544303,"49,80392075",76,136,1885,"22,85000038",20,0.39283387622149835,13.86029911,0.0,0.5,1.0,29.95053980446178,64.86886481426204,3.40288708899346,Good
"-0,5999756",0.48375446066012306,51.10459893,"243,3948002","1,35107803",0.6430168776371308,"49,41176605",76,137,1943,"20,57999992",19,0.41188925081433225,13.82261658,0.0,0.5,1.0,30.49410192618849,65.07085353189015,3.447744779349882,Moderate
"-0,2999878",0.49458483056074526,51.70507898,"233,966345","1,35108567",0.6389029535864978,"45,49019623",76,130,1972,"23,20000076",19,0.42939739413680783,13.8035202,0.0,0.5,1.0,31.006720341147336,65.33951136588973,3.4927556609136796,Moderate
"0,0999756",0.5018049751970076,52.34684187,"222,6380582","0,90071106",0.6314978902953586,"43,92156982",76,133,2009,"21,59000015",19,0.4405130293159609,13.76759624,0.0,0.5,1.0,31.337335214274333,65.33211461969466,3.544709715736378,Moderate
"0,3000488",0.5090252726993381,53.02613494,"209,4235967","0,90073013",0.6339662447257384,"28,62745094",77,125,2016,"15,55000019",19,0.4453175895765472,13.66559601,0.0,0.5,1.0,31.541730882021014,65.71966069700306,3.6156822337014587,Moderate
"0,9000244",0.5108303088183234,53.71668695,"194,8699945","0,22517776",0.6298312236286919,"29,01960754",77,114,2015,"15,55000019",19,0.4373371335504886,13.66559601,0.0,0.5,1.0,31.40919730328462,65.62646129788061,3.6627687625768717,Moderate
"1,6000366",0.5126353450174692,54.38847392,"180,8580149","0,22517777",0.6026371308016877,"41,17647171",77,123,2035,"18,79000092",17,0.43098534201954397,13.60729885,0.0,0.5,1.0,31.30923701565292,64.61089903276628,3.7233765447333202,Moderate
"1,5999756",0.5180504840758957,55.05275488,"167,3169686","0,67553711",0.5911181434599155,"40,39215851",77,129,2060,"21,87999916",18,0.44210097719869706,13.57752705,0.0,0.5,1.0,31.612776805112375,64.36674510143246,3.7765496638196945,Moderate
"1,2999878",0.5252706898746173,55.72078883,"153,8651434","0,90071869",0.5804008438818565,"21,56862831",77,119,2070,"14,93999958",19,0.44372964169381107,13.41832161,0.0,0.5,1.0,31.753653181995478,64.22686135025896,3.8645821848885777,Moderate
"0,7999878",0.5252706898746173,56.36630475,"140,8913893",0,0.5771097046413501,"5,09803915",77,110,2061,"14,93999958",18,0.4373371335504886,13.41832161,0.0,0.5,1.0,31.62580301912903,64.09521578063871,3.9093527162625135,Moderate
"0,3999634",0.519855550816191,56.97804371,"128,2346061","-0,67553711",0.585337552742616,0,77,110,1967,"20,54999924",18,0.4405130293159609,13.37944603,0.0,0.5,1.0,31.60809384856208,64.20772414235228,3.9624644503777176,Moderate
"-0,1000366",0.5000000001603211,57.52222875,"115,8373429","-2,47697449",0.5762658227848101,0,78,110,1884,"20,43000031",18,0.4373371335504886,13.34557724,0.0,0.5,1.0,31.246742673414584,63.05063291780525,4.009753514108157,Moderate
"-0,6999512",0.4783393216016966,57.99135373,"104,2369076","-2,7021637",0.5812236286919831,"7,450980663",78,111,1836,"21,11000061",18,0.4198697068403909,13.32480431,0.0,0.5,1.0,30.572483960833264,62.38251801174719,4.048317343470921,Moderate
"-0,9000244",0.46750901294369435,58.39292475,"94,50311282","-1,35107803",0.5985232067510549,0,78,109,1755,"20,54999924",18,0.39283387622149835,13.30541039,0.0,0.5,1.0,29.869312718585384,62.64128878778996,4.081876937331261,Good
"-1,5",0.45126350406480625,58.73444767,"85,81034124","-2,02662277",0.6537130801687763,0,78,108,1625,"19,21999931",18,0.367385993485342,13.28175831,0.0,0.5,1.0,29.116672430678936,64.1990633693433,4.112550177303763,Good
"-1,9000244",0.42779781992834587,59.00466366,"78,3312895","-2,92733765",0.700675105485232,0,78,107,1405,"17,21999931",17,0.3371335504885994,13.25315952,0.0,0.5,1.0,28.159638308697172,65.13891701654313,4.139760281024343,Good
-2,0.36281584549509227,59.10224164,"75,01305284","-8,10648346",0.7501054852320674,0,78,105,1405,"14,65999985",17,0.311685667752443,13.2223196,0.0,1.0,1.0,41.67595103747524,64.51685322908641,4.155597912453043,Moderate
"-2,0999756",0.28880865968528113,59.03093465,"78,04399797","-9,2323761",0.7970675105485232,"9,019607544",78,103,1113,"10,93000031",16,0.25602605863192185,13.18479252,0.0,1.0,1.0,39.45265106791766,63.43504680935217,4.161564898941504,Moderate
"-1,7999878",0.22563175199232285,58.82827263,"88,22611332","-7,88130188",0.8407383966244726,20,78,101,1048,"5,980000019",15,0.1876628664495114,13.09142399,0.0,1.0,1.0,37.13773360887507,62.65480594467182,4.1747571197735285,Moderate
"-1,5999756",0.16425991103965987,58.4980086,"107,211598","-7,6561203",0.8646202531645568,"22,74509811",78,101,904,"6,829999924",13,0.1685667752442997,13.07979965,0.0,1.0,1.0,35.83523417048089,61.15520656816867,4.154747230369858,Moderate
"-1,7999878",0.11010829881162074,58.0739196,"134,6643719","-6,75539875",0.890168776371308,"23,52941132",78,101,888,"5,650000095",14,0.13835504885993483,13.09825134,0.0,1.0,1.0,34.41872545937301,60.01108300731715,4.119228562426807,Moderate
"-1,7000122",0.07942237072004198,57.56726457,"168,3746442","-3,8280611",0.9206540084388185,"27,05882454",78,100,873,"5,159999847",14,0.11449511400651463,13.13361835,0.0,1.0,0.0,33.481237840930916,40.00305516635442,4.073073373316324,Moderate
"-1,5999756",0.04873645789102192,56.96303164,"209,0015875","-3,828059196",0.9387974683544303,"29,01960754",78,100,866,"5,869999886",14,0.09381107491856672,13.20899677,0.0,1.0,0.0,32.60726836673666,39.50135704981809,4.008941135117169,Moderate
"-0,9000244",0.02166064986116647,56.24996167,"256,1544693","-3,377699614",0.9495147679324893,"38,82352829",78,100,849,"4,96999979",15,0.07951954397394134,13.20899677,0.0,1.0,0.0,31.91530062739632,38.847016711746235,3.958756735645313,Moderate
"-0,2000122",0.010830324930583234,55.47309072,"305,4596785","-1,35108006",0.9577426160337552,"33,33333206",78,100,795,"5,409999847",14,0.08110749185667754,13.20899677,0.0,1.0,0.0,31.7846047110923,38.742917638573545,3.9040821542814665,Moderate
"-0,2999878",0.0,54.62491281,"356,5291855","-1,35108006",0.9643459915611814,"30,58823586",78,100,805,"5,429999828",15,0.08428338762214987,13.20899677,0.0,1.0,0.0,31.685667752443,38.573839662447256,3.844389135574418,Moderate
0,0.0,53.76922884,"406,1760594",0,0.9750632911392405,"29,41176605",78,100,813,"5,090000153",15,0.08904723127035824,13.20899677,0.0,1.0,0.0,31.780944625407166,39.00253164556962,3.784167855785922,Moderate
"0,2000122",0.0,52.87976784,"454,370979",0,0.9733966244725738,"29,01960754",78,100,812,"4,659999847",15,0.07951954397394134,13.20899677,0.0,1.0,0.0,31.590390879478825,38.935864978902956,3.7215694180216214,Moderate
"0,5",0.0,51.92650582,"500,5255534",0,0.9767088607594936,"31,76470566",78,100,803,"4,659999847",15,0.08428338762214987,13.20899677,0.0,1.0,0.0,31.685667752443,39.06835443037975,3.6544807955502128,Moderate
"0,9000244",0.0,50.96198486,"544,6815516",0,0.9618776371308015,"33,33333206",78,100,841,"4,760000229",16,0.09698697068403905,13.20899677,0.0,1.0,0.0,31.93973941368078,38.47510548523206,3.5865997920133244,Moderate
1,0.0,49.97494593,"586,553344",0,0.9420886075949366,"26,27450943",78,100,840,"4,730000019",16,0.10496742671009773,13.20899677,0.0,1.0,1.0,32.09934853420195,57.683544303797476,3.517134020011463,Moderate
"0,7999878",0.0,48.94287094,"625,3803383",0,0.9412658227848101,"25,88235283",78,100,815,"4,880000114",16,0.11925895765472316,13.20899677,0.0,1.0,1.0,32.38517915309446,57.65063291139241,3.4444987026343026,Moderate
"0,4000244",0.0,47.89578397,"661,5990092",0,0.9387974683544303,"26,66666794",78,100,805,"4,710000038",16,0.1351791530944625,13.20899677,0.0,1.0,1.0,32.70358306188925,57.55189873417721,3.37080687294716,Moderate
"-0,0999756",0.0,46.81867304,"694,5561953",0,0.9256118143459915,"25,88235283",78,100,804,"4,679999828",17,0.14947068403908792,13.20899677,0.0,1.0,1.0,32.98941368078176,57.02447257383967,3.2950020186400533,Moderate
0,0.0,45.73405606,"724,8619125",0,0.8770042194092826,"27,05882454",78,100,801,"4,820000172",17,0.1749185667752443,13.20899677,0.0,1.0,1.0,33.498371335504885,55.08016877637131,3.2186689039552787,Moderate
0,0.0,44.64193316,"752,4596158",0,0.8283966244725738,"35,29411697",78,100,792,"4,829999924",17,0.20513029315960912,13.20899677,0.0,1.0,1.0,34.10260586319218,53.135864978902944,3.1418075380419697,Moderate
0,0.0,43.53104525,"776,7707807",0,0.7789662447257384,"30,98039246",78,100,777,"4,630000114",17,0.2464983713355049,13.20899677,0.0,1.0,1.0,34.92996742671009,51.15864978902953,3.0636255292779544,Moderate
0,0.0,42.40889826,"798,0091709",0,0.7377848101265823,"31,37254906",78,100,807,"4,869999886",17,0.2894543973941368,13.20899677,0.0,1.0,1.0,35.789087947882734,49.51139240506329,2.9846511295955485,Moderate
0,0.0,41.27549232,"816,0822325",0,0.6710337552742616,"31,76470566",78,100,804,"5,210000038",17,0.34987785016286643,13.20899677,0.0,1.0,1.0,36.99755700325733,46.84135021097047,2.9048843481438835,Moderate
0,0.0,40.13082743,"830,8966325",0,0.6240717299578058,"65,88235474",78,102,1192,"6,900000095",17,0.38802931596091206,13.20899677,0.0,1.0,1.0,37.76058631921824,44.962869198312234,2.82432518492296,Moderate
"-0,2000122",0.06317689240635146,39.11001161,"833,2108981","7,881299973",0.5804008438818565,"40,39215851",78,108,1728,"13,31000042",20,0.42463355048859935,13.29880238,0.0,1.0,1.0,39.44032439586726,45.743109451528326,2.735194918471207,Moderate
"-0,2999878",0.09566786428827515,38.16050269,"829,7645665","4,053239817",0.5589662447257384,"5,490196228",78,111,1299,"15,78999996",22,0.4436889250814332,13.38045311,0.0,1.0,1.0,40.30879646595279,46.18536436056055,2.653637016726798,Moderate
"-0,2999878",0.11371840175106183,37.25227679,"822,8804111","2,25179959",0.524367088607595,"82,35294342",78,108,1233,"8,859999657",22,0.4914087947882736,13.42118549,0.0,1.0,1.0,41.5339519220314,45.523419614346274,2.583163278485783,Moderate
"-0,4000244",0.1371841088134244,36.38908687,"812,0152863","2,92734051",0.5185864978902953,"36,47058868",78,113,1438,"14,76000023",19,0.5025651465798046,13.48105335,0.0,1.0,1.0,42.10906456379745,46.23082426814879,2.5128756859389654,Moderate
"-0,6000366",0.16064980818037924,35.57468594,"797,9504539","2,92733955",0.5276582278481012,0,78,106,1317,"13,15999985",21,0.49621335504885994,13.52362728,0.0,1.0,1.0,42.334014223682885,47.53232144113922,2.449435341058959,Moderate
"-0,7999878",0.14801443278208165,34.72650797,"782,8393691","-1,57625961",0.5457805907172996,0,78,104,1317,"12,34000015",19,0.4866449511400652,13.56485748,0.0,1.0,1.0,41.95311551453253,47.751800939975254,2.3842669258992295,Moderate
"-0,9000244",0.12996388770404774,33.84079999,"767,526148","-2,25180054",0.5622784810126582,"21,56862831",78,104,1134,"10,02000046",19,0.4755293159609121,13.6030674,0.0,1.0,1.0,41.46004463477896,47.689694748668245,2.317376141809768,Moderate
"-0,9000244",0.10108302635276427,32.90630309,"753,7055374","-3,60287952",0.5729746835443037,"24,70588303",78,103,882,"4,949999809",17,0.4643729641693811,13.60345745,0.0,1.0,1.0,40.80370467867909,46.962308395882715,2.2533227629598085,Moderate
"-0,9000244",0.07400721637500875,31.94553516,"742,7049096","-3,377699857",0.5845147679324895,"25,09803963",78,101,871,"4,679999828",15,0.4516693811074919,13.626297,0.0,1.0,1.0,40.14349586777497,46.34087937229993,2.1841164007540663,Moderate
"-0,7999878",0.05595667514467867,30.97726118,"733,7100031","-2,25180006",0.5886286919831223,"27,05882454",78,100,873,"5,050000191",16,0.4516693811074919,13.68176365,0.0,1.0,1.0,39.87273774932002,45.78341468511204,2.1099141709722318,Moderate
"-0,7000122",0.04512635116800534,30.02024618,"726,2332255","-1,351079941",0.5820464135021097,"31,76470566",78,100,839,"4,96999979",16,0.4611970684039088,13.73593998,0.0,1.0,1.0,39.90083663559825,45.0869105868046,2.0372128429366745,Moderate
"-0,6000366",0.050541513160350035,29.11577315,"719,1117034","0,675539971",0.5804008438818565,"26,27450943",78,100,953,"8,859999657",16,0.4739413680781759,13.81352615,0.0,1.0,1.0,40.236950058968766,45.23769428168826,1.9654856551490274,Moderate
"-0,3999634",0.06498194385202387,28.28260722,"711,6517321","1,801439762",0.5721518987341772,"26,27450943",78,101,1189,"6,829999924",19,0.4914087947882736,13.86847305,0.0,1.0,1.0,40.80290505354583,45.48535370344805,1.9021863996989252,Moderate
"-0,2999878",0.06678699529769627,27.49072423,"704,8847832","0,225179672",0.5573206751054852,"23,92156982",78,100,1246,"8,079999924",18,0.5041530944625408,13.93117332,0.0,1.0,1.0,41.08486681871626,44.96430681612726,1.8411630245545902,Moderate
"-0,2000122",0.07942237072004198,26.72886526,"696,1238286","1,576259613",0.5507383966244725,"32,15686417",78,101,1522,"11,39000034",19,0.5057410423452768,13.99854088,0.0,1.0,1.0,41.30615640770616,45.20643069378058,1.7820977036267542,Moderate
"-0,2000122",0.09205776142899452,25.98952428,"685,138653","1,57626152",0.5696835443037974,"19,2156868",78,104,1676,"12,51000023",20,0.48982084690553745,14.06184673,0.0,1.0,1.0,41.17728335954566,46.469652229311684,1.7255204322478193,Moderate
"-0,2000122",0.08844764325905895,25.23141834,"672,5466013","-0,45036125",0.5737974683544304,"3,137254953",78,105,1453,"9,970000267",20,0.4929967426710098,14.12277794,0.0,1.0,1.0,41.18664950230608,46.489804464539574,1.6684380634369085,Moderate
"-0,2000122",0.07761732691366496,24.46205336,"660,158072","-1,351078989",0.5614345991561182,"18,4313736",78,103,1378,"8,739999771",19,0.4993892508143323,14.18210697,0.0,1.0,1.0,41.15204491999162,45.56207704279133,1.6112423267954354,Moderate
"-0,1000366",0.08483753270437062,23.70019437,"645,6572798","0,900718689",0.5869831223628692,"27,45098114",78,102,1575,"9,819999695",18,0.48982084690553745,14.23694134,0.0,1.0,1.0,41.0689799286763,46.872826202689595,1.5554430407750064,Moderate
"-0,2999878",0.09386280524338761,22.94208835,"628,4936589","1,12590027",0.605126582278481,"22,74509811",78,103,1770,"11,89999962",19,0.4755293159609121,14.29646111,0.0,1.0,1.0,40.91852839786906,47.95957550087475,1.499829809327708,Moderate
"-0,3999634",0.1046931368272921,22.17647638,"607,5192389","1,35108089",0.6290084388185654,"18,8235302",78,105,1929,"13,77999973",20,0.4580211726384365,14.35855484,0.0,1.0,1.0,40.73082050517811,49.34806302583431,1.4439168665949824,Moderate
"-0,7000122",0.11010829881162074,21.39960545,"583,4166462","0,67553997",0.6290084388185654,"14,50980377",77,107,2029,"14,31999969",20,0.46596091205211726,14.41872025,0.0,1.0,1.0,40.970842723216656,49.56466950520745,1.3878976402078504,Moderate
"-0,5",0.11552346079594936,20.61147542,"556,0860914","0,67553997",0.6520886075949367,"14,50980377",77,109,2104,"15,5",20,0.43098534201954397,14.47896481,0.0,1.0,1.0,40.35255875233012,50.70448273563544,1.3315797065889188,Moderate
"-0,4000244",0.12093861516503077,19.81959252,"526,0836425","0,67553902",0.6669198312236286,"12,54901981",78,110,2068,"15,32999992",20,0.4087133550488599,14.53835678,0.0,1.0,0.0,39.988346328452664,31.514337855546376,1.2755269299460634,Moderate
"-0,3999634",0.11191335032142154,18.99393247,"493,6323495","-1,12589931",0.6562025316455695,"3,137254953",78,110,1826,"13,85999966",21,0.41188925081433225,14.59923553,0.0,1.0,0.0,39.91648527110797,30.724635278679646,1.2176194425343099,Moderate
"-0,2999878",0.09927796722771623,18.13824844,"459,7136216","-1,57626057",0.6380801687763713,"11,37254906",78,107,1734,"11,93000031",18,0.4230456026058632,14.6566534,0.0,1.0,0.0,39.95008156053301,29.494325440163504,1.1585009884679445,Moderate
"-0,2999878",0.1083032397667332,17.29757646,"423,7846464","1,12590027",0.6191350210970463,"14,90196133",78,105,1779,"11,56000042",17,0.4469055374592834,14.71223736,0.0,1.0,0.0,40.56265934568666,29.09753043455118,1.1008983675384088,Moderate
"-0,5",0.1046931368272921,16.43813953,"385,37098","-0,45035935",0.6125316455696203,"12,15686321",78,105,1900,"11,97999954",17,0.44849348534201955,14.76530933,0.0,1.0,0.0,40.54026675924977,28.688991295876498,1.042677893970635,Moderate
"-0,3000488",0.10649818833709289,15.56744362,"343,9251958","0,22517968",0.6067721518987341,"8,627450943",78,105,1874,"11,90999985",18,0.4580211726384365,14.81773567,0.0,1.0,0.0,40.757896277825125,28.530813609433082,0.9841764930694408,Moderate
"-0,2000122",0.09747291579807593,14.67798271,"301,012475","-1,12590027",0.6117088607594936,"11,76470566",78,104,1703,"11,59000015",18,0.453257328990228,14.8723793,0.0,1.0,1.0,40.527240316775696,48.367271062302784,0.9247499969963545,Moderate
"0,0999756",0.08664259944466587,13.77726276,"257,773125","-1,35107899",0.6232489451476793,"7,843137264",78,103,1576,"10,31000042",17,0.4373371335504886,14.92523003,0.0,1.0,1.0,40.04638166267976,48.395661783693804,0.8651217429227928,Moderate
0,0.08303248888997755,12.91031972,"217,1776557","-0,4503603",0.619957805907173,"16,86274529",78,102,1423,"8,470000267",17,0.41665309446254073,14.97253036,0.0,1.0,1.0,39.57854922260048,48.11961179188602,0.8082826846478444,Moderate
0,0.07761732691366496,12.07715374,"179,5852358","-0,675539969",0.6356118143459916,"10,58823586",78,101,1321,"8,659999847",16,0.39120521172638434,15.02067566,0.0,1.0,1.0,38.98836413823266,48.52916565038626,0.753847964736838,Moderate
0,0.06678699529769627,11.24398772,"142,8704569","-1,351080894",0.6562236286919831,"12,94117641",78,100,1200,"6,440000057",16,0.3721498371335505,15.06448078,0.0,1.0,1.0,38.44480167213645,48.92042495958718,0.6999284865775787,Moderate
"-0,2000122",0.057761730414006784,10.42583375,"108,0662397","-1,125899315",0.6727004219409283,"18,8235302",78,101,1017,"9,239999771",15,0.36258143322475567,15.13012695,0.0,1.0,1.0,38.118054620705216,49.2184860941974,0.6463578236127895,Moderate
"-0,2999878",0.04873645789102192,9.637703734,"76,50044423","-1,125900268",0.6677426160337552,"25,09803963",78,100,868,"4,360000134",16,0.36416938110749186,15.16713333,0.0,1.0,1.0,38.01443449051517,48.65916295699109,0.5961294149851613,Moderate
"-0,2999878",0.04151624445300482,8.969669785,"54,87452518","-0,900719643",0.6677426160337552,"24,31372643",78,101,843,"6,25",15,0.36416938110749186,15.23018074,0.0,1.0,1.0,37.90613128894491,48.3703544194704,0.5526537214027353,Moderate
"-0,2999878",0.03249097192200391,8.436743766,"42,58527256","-1,125900269",0.6908227848101265,"26,27450943",78,100,845,"4,96999979",15,0.34670195439739415,15.29270363,0.0,1.0,1.0,37.42140366677794,48.932550269285215,0.5178234354220559,Moderate
